NameID,AgeinMonths,AgeinDays,image_name,frame_id,Gaze_x,Gaze_y,Hit,FalseAlarm,Face_x,Face_y,Face_r,FaceLooking,Distance,Centering,Saliency_face,Pitch,Yaw,Roll,GazeDirection,InfantPosture,MotherPosture,Saliency_gaze,Saliency_image,HandinView,HandLooking
A,10,312,A100_1_id0117.jpg,2926,511,206,1,0,526.9821017275145,238.675368123783,105.64972433084507,1,0.5174,56.46725108339377,0.7777611017227173,-6.302535746439056,-0.9167324722093171,-7.16197243913529,Directed,Sitting,Down,0.4277651607990265,0.9943114519119264,NA,NA
A,10,312,A100_1_id0119.jpg,2976,646,483,1,0,506.7360574802277,103.41036695370852,126.3010509676011,0,0.3707,168.721434939619,0.6349838972091675,-67.03606203030631,2.177239621497128,-5.7868737308213145,Averted,Sitting,Down,0.46806150674819946,0.9945992827415466,1,0
A,10,312,A100_1_id0121.jpg,3026,469,434,1,0,434.1474675817762,67.25670713148233,103.21508052303744,0,0.5381,207.863651301361,0.5072119235992432,-58.90006133944863,-1.4896902673401402,-11.573747461642629,Averted,Sitting,Down,0.7205778956413269,0.9916220903396606,1,1
A,10,312,A100_1_id0125.jpg,3126,489,256,1,0,428.2284268711705,78.85955246011963,99.4535288205874,0,0.5283,198.027691169643,0.5274317860603333,-65.48907598345309,5.328507494716655,-15.699043586584558,Averted,Sitting,Down,0.34973299503326416,0.9849486947059632,1,0
A,10,312,A100_1_id0127.jpg,3176,606,478,1,0,433.13601454685937,127.21623832788592,96.69817906156378,0,0.554,150.277861742145,0.5736269950866699,-64.40045617270454,11.63104324115571,-8.13600069085769,Averted,Sitting,Down,0.8541350960731506,0.9961801171302797,1,1
A,10,312,A100_1_id0129.jpg,3226,485,138,1,0,465.12500000000034,169.24999999999966,108.7123411807509,1,0.5197,101.842172625097,0.7260527610778809,-1.8334649444186342,7.219268218648373,-17.188733853924695,Averted,Sitting,Down,0.27187395095825195,0.9930802583694458,NA,NA
A,10,312,A100_1_id0155.jpg,3876,520,180,1,0,505.5093488214813,279.42645422253094,79.94924675790877,1,0.656,27.195310560930913,0.5196477174758911,1.0313240312354817,-14.03746598070517,4.583662361046586,Directed,Sitting,Down,0.6590455174446106,0.9902096390724182,NA,NA
A,10,312,A100_1_id0165.jpg,4126,585,177,1,0,545.4578832697487,132.40941724603704,106.89807791792204,1,0.5395,152.36765714787103,0.8041591048240662,-34.37746770784939,-21.25673419935354,-5.271211715203573,Directed,Sitting,Down,0.42068547010421753,0.9832574129104614,NA,NA
A,10,312,A100_1_id0167.jpg,4176,518,276,1,0,475.9112627783052,241.7376656673364,70.21490681035414,1,0.756,28.556563413676496,0.7939578890800476,4.8128454790989155,-3.724225668350351,-1.1459155902616465,Averted,Sitting,Down,0.7917156219482422,0.9680737853050232,NA,NA
A,10,312,A100_1_id0175.jpg,4376,424,154,1,0,467.92500000000024,191.67499999999995,113.73432309553698,1,0.4689,79.25030757038108,0.7619515061378479,-64.28586461367837,38.15898915571283,47.26901809829292,Averted,Sitting,Down,0.6485558152198792,0.9950162172317504,NA,NA
A,10,312,A100_1_id0181.jpg,4526,464,162,1,0,513.8501067313298,170.26001036718696,75.07089175774375,1,0.701,105.32756171902996,0.4905005097389221,-38.044397596686665,-37.24225668350351,-11.459155902616464,Averted,Sitting,Down,0.4905005097389221,0.9950847029685974,NA,NA
A,10,312,A100_1_id0183.jpg,4576,462,208,1,0,527.9051835095405,193.89373358568213,80.78512296725174,1,0.6711,89.9281401709714,0.5318456888198853,-24.408002072573066,-34.26287614882323,0.9740282517223995,Averted,Sitting,Down,0.5376116037368774,0.9952139258384703,NA,NA
A,10,312,A100_1_id0197.jpg,4926,851,299,1,0,597.7433091410858,140.58171933786858,123.71004296950107,0,0.43939999999999996,174.96450559195003,0.6705647110939026,-35.580679077624126,-26.35605857601787,13.06343772898277,Averted,Sitting,Down,0.32382598519325256,0.9911595582962036,1,0
A,10,312,A100_1_id0199.jpg,4976,512,233,1,0,510.0500000000005,123.57499999999996,109.74593671293714,1,0.4492,149.47669759865596,0.5436902642250061,-75.80231629580791,-10.886198107485642,-2.291831180523293,Averted,Sitting,Down,0.5527003407478333,0.989568054676056,NA,NA
A,10,312,A100_1_id0205.jpg,5126,493,178,1,0,515.6588954349946,145.60063287445183,77.63546536948832,1,0.7069,129.409270784132,0.7216830849647522,-5.213915935690491,-1.1459155902616465,0.6875493541569879,Averted,Sitting,Down,0.5548798441886902,0.990217924118042,NA,NA
A,10,312,A100_1_id0207.jpg,5176,572,236,1,0,540.5988397019717,160.50315662611408,85.2435402277828,1,0.6404,125.147025861866,0.7099958658218384,-50.191102853460116,-8.422479588423101,-3.0939720937064457,Averted,Sitting,Down,0.7232186794281006,0.9914894104003906,NA,NA
A,10,312,A100_1_id0209.jpg,5226,518,211,1,0,483.10760306834095,169.81415571373333,82.18703496350034,1,0.6347,100.234029112784,0.6413528323173523,-56.14986392282068,3.552338329811104,-0.9167324722093171,Directed,Sitting,Down,0.5132668018341064,0.991256833076477,NA,NA
A,10,312,A100_1_id0211.jpg,5276,577,126,1,0,543.9249999999997,71.275,95.92315283600722,1,0.5672999999999999,208.75351793442897,0.8380778431892395,-35.867157975189535,-3.3804509912718568,0.34377467707849396,Averted,Sitting,Down,0.5266318917274475,0.9952327013015748,NA,NA
A,10,312,A100_1_id0225.jpg,5627,554,292,1,0,459.5021841189803,286.812036358105,101.02185943609696,1,0.5572999999999999,26.51047005238546,0.9904130697250366,7.7349302342661135,1.432394487827058,-26.184171237478623,Averted,Sitting,Down,0.6166674494743347,0.9904130697250366,NA,NA
A,10,312,A100_1_id0231.jpg,5777,438,212,1,0,450.07628132578697,176.99821746160077,117.40662734863432,1,0.4606,97.6972901088518,0.6029760837554932,-40.680003454288446,-65.08800552686152,20.97025530178813,Averted,Sitting,Down,0.4918876588344574,0.9959085583686828,NA,NA
A,10,312,A100_1_id0233.jpg,5827,566,197,1,0,554.5344329179169,193.63701077749232,108.93571088262426,1,0.4526,106.70842428502202,0.7579460740089417,-1.2032113697747289,-55.290427230124436,52.196455136418,Averted,Sitting,Down,0.4483618140220642,0.9959474802017212,NA,NA
A,10,312,A100_1_id0237.jpg,5927,506,266,1,0,551.1750000000002,228.65000000000023,96.16261292727025,1,0.5172,82.31465923515694,0.9017609357833862,-21.829691994484364,-65.94744221955776,-0.17188733853924698,Averted,Sitting,Down,0.8793154954910278,0.9969108700752258,NA,NA
A,10,312,A100_1_id0241.jpg,6027,640,102,1,0,642.25,114.3750000000006,184.56891158859895,1,0.327,224.82037969232195,0.7753192186355591,-79.98490820026291,-69.27059743131653,-11.3445643435903,Averted,Sitting,Down,0.44104087352752686,0.9944493174552916,NA,NA
A,10,312,A100_1_id0247.jpg,6177,530,226,1,0,537.2282973162005,241.2142735473061,82.21040941992096,1,0.6469,64.06009726124962,0.4660759568214417,10.026761414789405,-31.340791393656033,42.685355737246326,Averted,Sitting,Down,0.4211415350437164,0.9981654286384584,NA,NA
A,10,312,A100_1_id0253.jpg,6327,715,282,1,0,526.4524918897273,213.6988897774142,92.09942950213774,0,0.4952,72.99074609195974,0.6084362268447876,-73.5677808947977,-77.52118968120038,-56.14986392282068,Averted,Sitting,Down,0.5036484599113464,0.995052695274353,1,0
A,10,312,A100_1_id0269.jpg,6727,410,246,1,0,548.7385615284154,360.4327695159456,55.84501664785523,0,0.8364,113.5917058738,0.5536181926727295,-59.47301913457945,-78.66710527146202,-54.60287787596745,Averted,Sitting,Down,0.2836749255657196,0.9931865930557252,1,0
A,10,312,A100_1_id0271.jpg,6777,536,288,1,0,555.7792675060268,252.0457193103059,64.86693499050412,1,0.7141000000000001,77.87716981782462,0.5007514357566833,-68.01009028202871,-68.46845651813338,-47.84197589342374,Averted,Sitting,Down,0.5280579328536987,0.9872528910636902,NA,NA
A,10,312,A100_1_id0279.jpg,6977,524,354,1,0,479.4007911097962,181.95250086990904,65.16842627461821,0,0.8127000000000001,88.04953807009703,0.5039585828781128,-11.974817918234205,2.2345354010102105,-34.148284589797065,Averted,Sitting,Down,0.6713400483131409,0.9944941401481628,1,1
A,10,312,A100_1_id0283.jpg,7077,534,252,1,0,574.1279833223779,199.30160748816868,80.79011857052008,1,0.6469,117.72145067104302,0.4441444277763366,-28.87707287459349,-68.64034385667262,20.7410721837358,Averted,Sitting,Down,0.4249691665172577,0.982886552810669,NA,NA
A,10,312,A100_1_id0295.jpg,7377,622,243,1,0,555.7264302355683,227.31144188454576,95.59876692430254,1,0.6096,86.92988686406363,0.6378068923950195,-11.401860123103383,-17.47521275149011,8.021409131831525,Directed,Sitting,Down,0.5156177878379822,0.9885008335113524,NA,NA
A,10,312,A100_1_id0297.jpg,7427,518,278,1,0,554.0271864295111,239.32327292912257,126.0549907754591,1,0.42610000000000003,80.13167859498947,0.904771327972412,-31.340791393656033,-29.736509567289726,1.0313240312354817,Directed,Sitting,Down,0.9005578756332397,0.9955498576164246,NA,NA
A,10,312,A100_1_id0307.jpg,7677,758,296,1,0,510.0135327239883,256.3778492682201,127.5394884127377,0,0.4173,32.96020535635737,0.9344143271446228,2.6929016371148693,2.807493196141034,13.579099744600509,Directed,Sitting,Down,0.5577448606491089,0.9948699474334716,1,0
A,10,312,A100_1_id0309.jpg,7727,522,92,1,0,472.3785964419748,126.85226513785923,87.72693473226784,1,0.6808,143.350478856389,0.8516901731491089,-37.01307356545118,-2.521014298575622,0.9740282517223995,Directed,Sitting,Down,0.5685617327690125,0.9948989748954772,NA,NA
A,10,312,A100_1_id0311.jpg,7777,590,189,1,0,543.9480431294594,137.86834914048617,123.36119483057728,1,0.45080000000000003,146.79279743552704,0.6780868172645569,-15.98552248414997,-20.798367963248886,0.9167324722093171,Directed,Sitting,Down,0.5468200445175171,0.9931621551513672,NA,NA
A,10,312,A100_1_id0319.jpg,7977,560,210,1,0,563.3045294241334,169.55506644788355,91.05035675729674,1,0.6401,130.49455658710596,0.7973031401634216,-10.198648753328653,-26.642537473583282,20.569184845196556,Averted,Sitting,Down,0.7973031401634216,0.991954267024994,NA,NA
A,10,312,A100_1_id0321.jpg,8027,534,200,1,0,533.2543884212046,185.81211424694476,83.26794179040704,1,0.6634,99.61741812397072,0.5548763871192932,-13.464508185574346,-45.77932783095278,14.954198452914488,Averted,Sitting,Down,0.4727436602115631,0.9992612600326538,NA,NA
A,10,312,A100_1_id0325.jpg,8127,536,358,1,0,549.3014097661595,137.19152159146762,137.19064483231185,0,0.3718,149.80246103708296,0.5357793569564819,-73.45318933577154,-57.75414574918698,-3.151267873219528,Averted,Sitting,Down,0.6884050965309143,0.9968321919441224,1,1
A,10,312,A100_1_id0337.jpg,8427,514,168,1,0,528.7014723902233,137.53523026920172,87.15267401745643,1,0.5887,141.13379691912598,0.5695792436599731,-12.433184154338864,-41.02377813136694,11.3445643435903,Averted,Sitting,Down,0.528930127620697,0.9920185208320618,NA,NA
A,10,312,A100_1_id0341.jpg,8527,752,388,1,0,519.3329788997358,131.22637640065656,151.12470180314648,0,0.3391,144.240084012799,0.782088577747345,-38.15898915571283,-44.34693334312571,-1.4896902673401402,Averted,Sitting,Down,0.6614741086959839,0.9856247901916504,1,0
A,10,312,A100_1_id0355.jpg,8877,601,206,1,0,629.5998449558633,259.6150041826581,118.35331609721398,1,0.43189999999999995,149.95986712765702,0.9706767201423644,86.23014816718889,-39.304904745974476,63.42642792098213,Averted,Sitting,Down,0.4320218563079834,0.9706767201423644,NA,NA
A,10,312,A100_1_id0357.jpg,8927,562,247,1,0,577.5716066858766,249.5217116655761,95.81200822012988,1,0.4875,99.69743589667294,0.4777608811855316,84.11020432520485,-68.86952697472495,106.05448787871538,Averted,Sitting,Down,0.4777608811855316,0.9930195212364196,NA,NA
A,10,312,A100_1_id0375.jpg,9378,554,214,1,0,608.4181520129462,243.9873746202352,109.50333260454182,1,0.48710000000000003,131.026250978833,0.7419542670249939,13.865578642165923,-32.887777440509254,61.936737653641984,Averted,Sitting,Down,0.5641063451766968,0.998751699924469,NA,NA
A,10,312,A100_1_id0471.jpg,11778,632,152,1,0,675.44001049757,118.48382671848135,97.2104191365161,1,0.5381,247.29324388095495,0.52431488037109375,-16.27200138171538,-62.16592077169432,27.158199489201017,Averted,Sitting,Down,0.4449102282524109,0.9852437376976012,NA,NA
A,10,312,A100_1_id0491.jpg,12278,623,303,1,0,555.7627254417193,140.6072616671812,128.9467642279877,0,0.4298,149.94155961448,0.9917408227920532,-20.97025530178813,-26.12687545796554,0.40107045659157625,Averted,Sitting,Down,0.11349859833717346,0.9917408227920532,1,1
A,10,312,A100_1_id0519.jpg,12979,627,108,1,0,640.2643977941104,260.14641308049056,137.41992909942243,1,0.3966,160.56702767221296,0.9825669527053832,0.9167324722093171,-63.36913214146905,57.12389217454308,Averted,Sitting,Down,0.5988401174545288,0.9825669527053832,NA,NA
A,10,312,A100_1_id0523.jpg,13079,528,162,1,0,532.8508303191658,256.8967192650188,159.74736731783096,1,0.3414,54.450952530189774,0.7304770350456238,-38.330876494252074,-22.91831180523293,-21.199438419840458,Directed,Sitting,Down,0.3125889301300049,0.9955759048461914,NA,NA
A,10,312,A100_1_id0551.jpg,13779,570,120,1,0,545.1511780257482,341.9284200574068,104.81711687059534,0,0.5029,97.04830554985232,0.5375081300735474,-6.187944187412891,-23.49126960036375,15.98552248414997,Directed,Sitting,Down,0.5726619958877563,0.9977453351020812,1,0
A,10,312,A100_1_id0561.jpg,14029,502,126,1,0,523.2471809131428,136.32167152120334,100.19677045707935,1,0.5187,140.499872461932,0.728553056716919,-17.417916971977025,-11.401860123103383,8.13600069085769,Directed,Sitting,Down,0.6393314003944397,0.9966100454330444,NA,NA
A,10,312,A100_1_id0563.jpg,14079,560,84,1,0,474.35329189977375,100.12556997434012,93.3890487732228,1,0.5727000000000001,169.968253767908,0.4978092610836029,-32.83048166099616,-2.521014298575622,-8.422479588423101,Directed,Sitting,Down,0.3605232834815979,0.9766963124275208,NA,NA
A,10,312,A100_1_id0567.jpg,14179,106,170,1,0,435.829893592227,281.34425708321186,124.17113634502796,0,0.4363,45.60362341792582,0.5999730825424194,-13.349916626548183,-4.125296124941927,21.371325758379708,Directed,Sitting,Down,0.33369383215904236,0.9938614964485168,0,NA
A,10,312,A100_1_id0569.jpg,14229,560,140,1,0,511.2868692496129,129.51208446714546,82.3129042638652,1,0.6622,143.929575133844,0.6340197324752808,-25.095551426730058,-8.193296470370772,13.235325067522018,Directed,Sitting,Down,0.4871987700462342,0.9946132898330688,NA,NA
A,10,312,A100_1_id0571.jpg,14279,494,159,1,0,470.7586493443378,161.13208186030403,83.87474062695384,1,0.6447,109.259444269191,0.4813598096370697,-27.84574884335801,-13.521803965087427,-1.604281826366305,Directed,Sitting,Down,0.4032430946826935,0.99314683675766,NA,NA
A,10,312,A100_1_id0573.jpg,14329,458,212,1,0,501.8238334957203,363.131837889101,103.1952773349952,0,0.5197,95.65468591266564,0.49561402201652527,-5.099324376664327,-30.02298846485514,-9.854874076250159,Averted,Sitting,Down,0.412246435880661,0.9974472522735596,1,0
A,10,312,A100_1_id0575.jpg,14379,544,178,1,0,522.4560652042933,149.4842400642666,89.5998921025881,1,0.6217999999999999,127.77545095016696,0.6695672273635864,-51.2224268846956,-23.49126960036375,-10.82890232797256,Averted,Sitting,Down,0.3784905076026917,0.9962344765663148,NA,NA
A,10,312,A100_1_id0577.jpg,14429,310,186,1,0,555.4250000000003,181.8249999999998,83.95716913998467,0,0.658,116.03344884127198,0.6503331065177917,-73.96885135138928,-26.87172059163561,-20.397297506657306,Averted,Sitting,Down,0.28562065958976746,0.9857525825500488,1,0
A,10,312,A100_1_id0579.jpg,14479,346,350,1,0,734.293282227279,204.00107033240852,99.1970751592886,0,0.5774,262.7183512874391,0.5324470400810242,-11.172677005051053,-24.694480970138482,12.146705256773451,Directed,Sitting,Down,0.40999487042427063,0.9958543181419371,1,0
A,10,312,A100_1_id0627.jpg,15679,370,244,1,0,609.1078737610546,204.29921372046505,60.94405936374571,0,0.8655,144.863509500666,0.5672972798347473,-10.198648753328653,-9.224620501606255,-37.18496090399043,Averted,Sitting,Down,0.817259669303894,0.9871820211410522,1,1
A,10,312,A100_1_id0647.jpg,16179,338,306,1,0,748.1222519127159,152.48415630925484,142.68773868650948,0,0.4156,292.744795836055,0.5933566093444824,-4.354479242994256,-38.10169337619975,10.026761414789405,Averted,Sitting,Down,0.3003695011138916,0.9732535481452942,1,0
A,10,312,A100_1_id0649.jpg,16229,586,141,1,0,650.8809288832318,181.79243584494876,117.01099668583676,1,0.4568,192.304098318688,0.7726925015449524,-17.704395869542438,-22.001579333023614,35.867157975189535,Directed,Sitting,Down,0.7595693469047546,0.99638032913208,NA,NA
A,10,312,A100_1_id0651.jpg,16279,576,228,1,0,577.6817545906363,194.9723408631153,104.67257139051848,1,0.5175,123.17010520197604,0.7341166734695435,-54.60287787596745,-16.100114043176134,2.0053522829578814,Averted,Sitting,Down,0.32677072286605835,0.9942920207977296,NA,NA
A,10,312,A100_1_id0675.jpg,16880,414,259,1,0,582.4,211.79999999999993,69.35708327200616,0,1.0254,117.78370006074697,0.5992557406425476,40.10704565915762,63.77020259806063,-42.685355737246326,Directed,Sitting,Down,0.7638719081878662,0.995753049850464,1,1
A,10,312,A100_1_id0683.jpg,17080,565,367,1,0,516.6686046885302,326.0054704479289,163.8344811865571,1,0.2906,66.9417604332119,0.7933104634284973,0.6875493541569879,-4.755549699585833,36.21093265226803,Directed,Sitting,Down,0.41058605909347534,0.9944013357162476,NA,NA
A,10,312,A100_1_id0699.jpg,17480,678,212,1,0,616.7103627531726,182.809226791889,81.63119535140878,1,0.6127,162.14793929227807,0.6277021169662476,-17.188733853924695,-84.74045789984876,-10.542423430407146,Averted,Sitting,Down,0.24590642750263217,0.9942417144775392,NA,NA
A,10,312,A100_1_id0715.jpg,17880,414,412,1,0,613.9882683529158,280.3928372658288,174.43827771891765,0,0.3135,134.39072558270897,0.6400352120399475,-5.614986392282068,-15.2406773504799,33.86180569223165,Averted,Sitting,Down,0.25672823190689087,0.992115318775177,1,0
A,10,312,A100_1_id0753.jpg,18830,737,74,1,0,359.6249999999996,188.59999999999985,101.35341940457664,0,0.5173,145.31380053181502,0.4626363515853882,-49.50355349930313,63.71290681854755,-11.516451682129548,Averted,Sitting,Down,0.6435354351997375,0.9926838874816896,1,0
A,10,312,A100_1_id0759.jpg,18980,435,168,1,0,425.93071145787593,165.92096789419512,70.59012739616377,1,0.7297,117.285689184711,0.8896951079368591,-19.308677695908745,12.776958831417359,24.579889411112315,Directed,Prone,Down,0.7539293766021729,0.9859716892242432,NA,NA
A,10,312,A100_1_id0761.jpg,19030,524,264,1,0,460.3662673569073,244.96085435840683,74.21164754403708,1,0.732,31.818898031851408,0.5369052886962891,-17.761691649055518,6.302535746439056,26.184171237478623,Directed,Prone,Down,0.31690022349357605,0.9886665940284728,NA,NA
A,10,312,A100_1_id0765.jpg,19130,482,112,1,0,493.8037890001625,106.00833834447404,82.78747445945584,1,0.6552,164.57159439982803,0.5128328800201416,-29.679213787776646,-2.291831180523293,2.4637185190625397,Directed,Sitting,Down,0.501226544380188,0.9909129738807678,NA,NA
A,10,312,A100_1_id0775.jpg,19380,580,234,1,0,539.8085437736365,278.0326805942586,89.71415307513782,1,0.6068,60.34555382008168,0.3890490531921386,-19.996227050065727,-4.698253920072751,25.783100780887047,Averted,Sitting,Down,0.2460028976202011,0.9901379346847534,NA,NA
A,10,312,A100_1_id0779.jpg,19480,296,74,1,0,430.16511006368034,78.9560155928936,116.0545888116212,1,0.4668,197.436876578586,0.6188248991966248,-29.507326449237397,0.2864788975654116,13.980170201192088,Directed,Sitting,Down,0.6853600740432739,0.9900767207145692,NA,NA
A,10,312,A100_1_id0783.jpg,19580,470,149,1,0,453.7946789925588,145.28226511450978,84.06417773095066,1,0.6867000000000001,127.44109323162,0.4898505210876465,-26.92901637114869,-7.333859777674537,26.585241694070202,Directed,Sitting,Down,0.2582941949367523,0.9975412487983704,NA,NA
A,10,312,A100_1_id0803.jpg,20080,464,308,1,0,452.96484077854063,240.02747702269727,93.56418424627884,1,0.5821000000000001,40.36399345647801,0.4402329623699188,-2.9793805346802804,3.7815214478634336,-6.932789321082962,Averted,Prone,Down,0.3985914289951325,0.988146424293518,NA,NA
A,10,312,A100_1_id0807.jpg,20181,498,178,1,0,505.5403326709703,171.74857152796028,92.27183181234632,1,0.6092000000000001,101.51675620182202,0.377145379781723,-29.220847551671984,-9.91216985576324,-10.084057194302488,Averted,Prone,Down,0.25547748804092407,0.9951397180557252,NA,NA
A,10,312,A100_1_id0841.jpg,21031,452,174,1,0,525.3500000000008,112.67499999999988,102.82892649930758,1,0.5087,163.73080994424998,0.7434422373771667,-57.181187954056156,-63.82749837757371,-15.126085791453734,Averted,Sitting,Down,0.4289133250713349,0.9969313740730286,NA,NA
A,10,312,A100_1_id0843.jpg,21081,569,100,1,0,600.9242130733163,109.72074761899832,125.4064793565619,1,0.4194,200.778744022403,0.3447709083557129,-24.694480970138482,-66.57769579420166,12.605071492878112,Averted,Sitting,Down,0.28777015209198,0.990510880947113,NA,NA
A,10,312,A100_1_id0845.jpg,21131,587,167,1,0,675.9509019644979,181.25391664454713,125.39656929248882,1,0.4328,215.11072333018004,0.6260840892791748,-24.006931615981493,-63.655611039034454,17.99087476710785,Averted,Sitting,Down,0.474784791469574,0.9911438822746276,NA,NA
A,10,312,A100_1_id0857.jpg,21431,575,230,1,0,564.4101680389924,299.4436206404476,92.02157601734234,1,0.5932000000000001,89.39800481436669,0.5960235595703125,-15.52715624804531,-7.448451336700702,-7.849521793292279,Averted,Sitting,Down,0.23665376007556915,0.996135115623474,NA,NA
A,10,312,A100_1_id1499.jpg,37485,578,268,1,0,628.3532280272975,217.92300970773823,146.70976938963463,1,0.376,157.228156460666,0.6495395302772522,76.08879519337333,-77.00552766558265,63.31183636195597,Averted,Upright,Down,0.5518036484718323,0.990512490272522,NA,NA
A,10,312,A100_1_id1501.jpg,37535,668,154,1,0,722.0819683197975,208.21276331708276,189.80799546402773,1,0.29710000000000003,249.84263447718104,0.6240101456642151,4.010704565915763,-51.394314223234844,20.91295952227505,Averted,Upright,Down,0.5828659534454346,0.9972842335700988,NA,NA
